episode_id,filename,class_label,split,generation_phase,candidate_attempt_index,saved_episode_index,seed,duration,initial_mid_price,tick_size,min_spread,depth_levels,base_order_rate,volatility_regime,imbalance_regime,burstiness_regime,cancellation_regime,imbalance,burstiness,trend_regime,cluster_regime,iceberg_count,buy_iceberg_count,sell_iceberg_count,num_market_makers,num_fake_icebergs,num_regime_shifts,iceberg_timing_style,iceberg_placement_style,liquidity_profile_style,difficulty_bucket,had_positive_support,positive_support_strength,iceberg_became_meaningful,hard_negative_types,num_rows,num_events_approx,num_trades,total_volume,snapshot_interval,mean_spread,mean_depth
ep_024302,ep_024302.csv,noniceberg,train,noniceberg_phase,11457,24302,3836329822,268.075465,69.68,0.01,0.3777295850985244,12,2.356508825001578,calm,mild_sell,bursty,0.120892,-0.37864790340869714,0.563879,-0.547979,0.656984,0,0,0,1,2,3,none,none,decay_linear,hard_negative,False,0.0,False,"{""large_visible"": 0.2725715399001597, ""sliced_visible"": 0.245338780220698, ""churn"": 0.34381696471691203, ""multi_refill"": 0.3193002950485225, ""noise"": 0.27856571984464895, ""directional"": 0.23302337880341895}",372,5931,185,13926,0.7217,0.018575,414806.09
ep_024303,ep_024303.csv,noniceberg,test,noniceberg_phase,11458,24303,3837128901,503.3935999999999,108.39,0.05,1.4692695890324305,7,2.9655833704769523,noisy,strong_sell,normal,0.09672,-0.5384118728389968,0.393042,-0.092295,0.087885,0,0,0,1,4,2,none,none,humped,hard_negative,False,0.0,False,"{""large_visible"": 0.06593543793415568, ""sliced_visible"": 0.25382397527529516, ""churn"": 0.39744603728065775, ""multi_refill"": 0.3437955987024157, ""noise"": 0.1780431908680009, ""directional"": 0.5006221355019496}",221,13502,688,45404,2.284,0.059502,300385.45
ep_024304,ep_024304.csv,noniceberg,test,noniceberg_phase,11459,24304,3838748918,87.589525,133.32,0.05,0.6590385691512788,12,3.0133478412324473,noisy,mild_sell,calm,0.456739,-0.19527370220115148,0.111088,0.048608,0.28758,0,0,0,1,2,1,none,none,decay_linear,hard_negative,False,0.0,False,"{""large_visible"": 0.12914937353322112, ""sliced_visible"": 0.25899523971122096, ""churn"": 0.06456363054504759, ""multi_refill"": 0.22664921043124753, ""noise"": 0.4930183328792638, ""directional"": 0.2449116739380943}",81,2426,87,6133,1.0847,0.058642,414786.75
ep_024305,ep_024305.csv,noniceberg,train,noniceberg_phase,11460,24305,3839005162,162.05859999999998,149.15,0.05,0.4277711808676561,7,2.450045775232204,normal,neutral,bursty,0.193607,-0.13718908140302533,0.555303,0.033337,0.45831,0,0,0,0,4,2,none,none,decay_exp,hard_negative,False,0.0,False,"{""large_visible"": 0.3275868727538291, ""sliced_visible"": 0.3128072557611512, ""churn"": 0.24053880411700201, ""multi_refill"": 0.2537060152863155, ""noise"": 0.2534108943815242, ""directional"": 0.4874518701227366}",210,2695,116,10746,0.7754,0.055714,369380.56
ep_024306,ep_024306.csv,noniceberg,train,noniceberg_phase,11461,24306,3840197314,615.21183,171.2,0.02,0.2747962264162636,8,8.427591811140772,calm,neutral,normal,0.371999,0.08686432802756838,0.188518,0.970517,0.584378,0,0,0,1,4,3,none,none,inverted,hard_negative,False,0.0,False,"{""large_visible"": 0.25169505179980345, ""sliced_visible"": 0.05861757579178077, ""churn"": 0.30790874851743233, ""multi_refill"": 0.1759151858575066, ""noise"": 0.4173729382657162, ""directional"": 0.5204826038008146}",277,12868,391,24436,2.2254,0.023466,370735.18
ep_024307,ep_024307.csv,noniceberg,train,noniceberg_phase,11462,24307,3840947785,252.884775,67.35,0.02,1.011643041523423,11,11.992778582192264,calm,mild_buy,normal,0.327625,0.24597164127819993,0.27861,-0.055019,0.175376,0,0,0,1,2,4,none,none,decay_exp,hard_negative,False,0.0,False,"{""large_visible"": 0.11804694623605438, ""sliced_visible"": 0.3174170947110302, ""churn"": 0.3882587709968406, ""multi_refill"": 0.2275786115973383, ""noise"": 0.3327784139073654, ""directional"": 0.37509208025545704}",178,4368,449,30519,1.4235,0.034494,165128.26
ep_024308,ep_024308.csv,noniceberg,test,noniceberg_phase,11463,24308,3842891664,458.968275,53.49,0.05,0.45317326977164507,12,17.3768317734577,noisy,strong_sell,normal,0.667134,-0.48897993608431617,0.257224,-0.655881,0.454212,0,0,0,3,4,1,none,none,decay_linear,hard_negative,False,0.0,False,"{""large_visible"": 0.2326813115991157, ""sliced_visible"": 0.14083580524874983, ""churn"": 0.2768033777446693, ""multi_refill"": 0.18940281625960514, ""noise"": 0.36078913358224685, ""directional"": 0.335328503092952}",226,19870,351,26659,2.0385,0.050442,327409.81
ep_024309,ep_024309.csv,noniceberg,train,noniceberg_phase,11464,24309,3843054055,188.73497999999998,185.86,0.01,0.8400016372626904,12,4.696434612982155,normal,mild_sell,normal,0.171631,-0.1794905313537456,0.220624,0.745392,0.460816,0,0,0,1,1,1,none,none,humped,hard_negative,False,0.0,False,"{""large_visible"": 0.2399243424915315, ""sliced_visible"": 0.1894420953831485, ""churn"": 0.2810687142910673, ""multi_refill"": 0.3385289671770568, ""noise"": 0.44441590678795606, ""directional"": 0.33118619446354297}",336,1952,275,19344,0.5628,0.010179,350520.49
ep_024310,ep_024310.csv,noniceberg,test,noniceberg_phase,11465,24310,3844247441,169.73251000000002,244.4,0.01,0.571114133965472,12,12.016275675374283,noisy,mild_sell,calm,0.067274,-0.2472572404298946,0.073458,-0.465577,0.310193,0,0,0,1,4,2,none,none,decay_linear,hard_negative,False,0.0,False,"{""large_visible"": 0.18546672018735577, ""sliced_visible"": 0.19340593348225946, ""churn"": 0.3394266618448486, ""multi_refill"": 0.32459211834872925, ""noise"": 0.41739557970871966, ""directional"": 0.49025589494628796}",90,2518,330,24437,1.9007,0.010444,324744.7
ep_024311,ep_024311.csv,noniceberg,test,noniceberg_phase,11466,24311,3846078726,498.9665999999999,235.49,0.05,0.3655069877906004,12,1.6081449544914852,normal,strong_sell,calm,0.026332,-0.786813312890716,0.13494,0.155342,0.698344,0,0,0,1,3,2,none,none,decay_linear,hard_negative,False,0.0,False,"{""large_visible"": 0.3088557456512972, ""sliced_visible"": 0.10349606094898518, ""churn"": 0.050720132543532005, ""multi_refill"": 0.06885042550583767, ""noise"": 0.3523740080168505, ""directional"": 0.41906533259516415}",328,6336,132,15402,1.5224,0.052591,734892.91
ep_024312,ep_024312.csv,noniceberg,test,noniceberg_phase,11467,24312,3846837239,353.35249999999996,51.2,0.01,1.4462889549138065,11,13.614816673289196,calm,strong_sell,bursty,0.364151,-0.4964923980092485,0.439717,0.360546,0.573501,0,0,0,2,2,2,none,none,decay_exp,hard_negative,False,0.0,False,"{""large_visible"": 0.09202308618543828, ""sliced_visible"": 0.24678266757941536, ""churn"": 0.3694850984105644, ""multi_refill"": 0.2902302325671734, ""noise"": 0.3806792010966825, ""directional"": 0.23415589707327716}",238,5089,250,14467,1.4878,0.013992,214375.7
ep_024313,ep_024313.csv,noniceberg,test,noniceberg_phase,11468,24313,3847313085,640.349875,82.0,0.05,0.6178982585756012,4,6.6928094334381,calm,strong_buy,normal,0.35691,0.6759644231595615,0.356604,0.84983,0.180563,0,0,0,1,1,3,none,none,flat,hard_negative,False,0.0,False,"{""large_visible"": 0.2525508680668584, ""sliced_visible"": 0.2770491303748263, ""churn"": 0.35458672245482836, ""multi_refill"": 0.32558547464095494, ""noise"": 0.4394363803159078, ""directional"": 0.3424241013877285}",262,5478,354,26229,2.4511,0.055534,552530.92
ep_024314,ep_024314.csv,noniceberg,test,noniceberg_phase,11469,24314,3848985128,180.0,290.36,0.01,1.2770702396655873,7,17.819908581459877,noisy,strong_buy,normal,0.09531,0.6202968943658506,0.288393,-0.255441,0.068019,0,0,0,1,2,1,none,none,decay_exp,hard_negative,False,0.0,False,"{""large_visible"": 0.05461580446532635, ""sliced_visible"": 0.28080138270077115, ""churn"": 0.2331131921723577, ""multi_refill"": 0.1857187402340013, ""noise"": 0.18940398929850735, ""directional"": 0.2611103358422928}",136,2060,435,28476,1.3316,0.011691,267107.4
ep_024315,ep_024315.csv,noniceberg,test,noniceberg_phase,11470,24315,3850109591,433.25225,63.95,0.05,1.1689837731980937,8,6.308270569577312,calm,strong_sell,normal,0.15687,-0.4943463106168737,0.292961,-0.064719,0.174223,0,0,0,2,3,1,none,none,flat,hard_negative,False,0.0,False,"{""large_visible"": 0.27350307053805484, ""sliced_visible"": 0.217702982961606, ""churn"": 0.30186124047659474, ""multi_refill"": 0.25950038007441056, ""noise"": 0.2850997447669801, ""directional"": 0.37487191241720996}",375,4619,611,36255,1.1575,0.061067,540673.71
ep_024316,ep_024316.csv,noniceberg,train,noniceberg_phase,11471,24316,3850563606,166.33588,88.57,0.05,0.7121951259687915,8,18.772912386083124,calm,neutral,normal,0.351958,0.07837959072107126,0.182489,0.223362,0.310964,0,0,0,2,2,2,none,none,decay_linear,hard_negative,False,0.0,False,"{""large_visible"": 0.12276335883863757, ""sliced_visible"": 0.2721527313684404, ""churn"": 0.30528811819256907, ""multi_refill"": 0.2845453633590107, ""noise"": 0.229021984296582, ""directional"": 0.22703289390337705}",111,6499,339,22825,1.5094,0.053153,392733.29
ep_024317,ep_024317.csv,noniceberg,test,noniceberg_phase,11472,24317,3852281628,634.4631999999999,292.68,0.01,1.3398634604820783,9,3.436190129792765,calm,strong_sell,normal,0.386139,-0.8795525725664207,0.271848,-0.900326,0.270197,0,0,0,0,2,2,none,none,inverted,hard_negative,False,0.0,False,"{""large_visible"": 0.06637343788739676, ""sliced_visible"": 0.15035467049680018, ""churn"": 0.19811413733992483, ""multi_refill"": 0.10168953910305974, ""noise"": 0.4936994071275028, ""directional"": 0.32822477079468704}",319,6725,348,22917,1.9936,0.014295,169078.86
ep_024318,ep_024318.csv,noniceberg,test,noniceberg_phase,11473,24318,3853509260,175.0166,44.88,0.02,0.9634842078887835,10,19.06520543960088,noisy,strong_sell,normal,0.096443,-0.8146718167815037,0.324182,0.210717,0.210243,0,0,0,2,3,1,none,none,decay_linear,hard_negative,False,0.0,False,"{""large_visible"": 0.3277972252094723, ""sliced_visible"": 0.2038117304437465, ""churn"": 0.2518669529637732, ""multi_refill"": 0.23200849261359277, ""noise"": 0.4790990074694129, ""directional"": 0.350396567299462}",105,3212,291,23756,1.6748,0.021905,868768.29
ep_024319,ep_024319.csv,noniceberg,train,noniceberg_phase,11474,24319,3853571677,218.72648,135.72,0.01,1.3585562852503983,6,1.036269715261953,normal,mild_sell,normal,0.070442,-0.22250815597510787,0.295358,-0.102959,0.192764,0,0,0,1,2,3,none,none,decay_linear,hard_negative,False,0.0,False,"{""large_visible"": 0.1653535909294086, ""sliced_visible"": 0.2344028409453816, ""churn"": 0.22832399888183974, ""multi_refill"": 0.24302674966916374, ""noise"": 0.37361339032431806, ""directional"": 0.32170918492310013}",116,4601,105,6900,1.8872,0.013793,170953.58
ep_024320,ep_024320.csv,noniceberg,train,noniceberg_phase,11475,24320,3854949815,253.817295,83.35,0.05,1.3284019795897755,9,2.691372568442208,calm,neutral,normal,0.228417,0.11447391892644843,0.247677,-0.796158,0.724294,0,0,0,0,1,3,none,none,decay_linear,hard_negative,False,0.0,False,"{""large_visible"": 0.22250821516776975, ""sliced_visible"": 0.1748321203344108, ""churn"": 0.2952553336000099, ""multi_refill"": 0.22687505660308127, ""noise"": 0.4159986610554647, ""directional"": 0.4509811370979949}",343,1179,127,6620,0.7401,0.068222,152823.08
ep_024321,ep_024321.csv,noniceberg,train,noniceberg_phase,11476,24321,3855995497,153.73546000000002,198.38,0.01,1.2482864720101616,12,0.8757690000524331,calm,mild_sell,normal,0.264077,-0.15724362941586179,0.234319,0.389305,0.105568,0,0,0,3,1,1,none,none,inverted,hard_negative,False,0.0,False,"{""large_visible"": 0.2813530402112077, ""sliced_visible"": 0.21448731496362433, ""churn"": 0.3324225665228955, ""multi_refill"": 0.2427807829555196, ""noise"": 0.3488859551529261, ""directional"": 0.46374923323775563}",379,2765,67,4351,0.4066,0.017942,462626.93
ep_024322,ep_024322.csv,noniceberg,test,noniceberg_phase,11477,24322,3857182284,267.28173999999996,220.97,0.01,0.5563908175300227,7,1.515299961388315,noisy,strong_buy,normal,0.09282,0.4129913203155172,0.270446,-0.501361,0.574985,0,0,0,1,2,2,none,none,decay_exp,hard_negative,False,0.0,False,"{""large_visible"": 0.32780684659203746, ""sliced_visible"": 0.18579363502628332, ""churn"": 0.050501802750938775, ""multi_refill"": 0.10128768991128406, ""noise"": 0.36868983114421305, ""directional"": 0.5302185452635917}",230,1789,79,7156,1.1626,0.014913,692215.09
ep_024323,ep_024323.csv,noniceberg,train,noniceberg_phase,11478,24323,3857101054,371.53265,92.51,0.02,0.49951645989944266,14,0.8196986197029116,normal,neutral,normal,0.20869,0.1372615800999878,0.361298,0.683231,0.427634,0,0,0,1,1,0,none,none,random,hard_negative,False,0.0,False,"{""large_visible"": 0.29078497014009547, ""sliced_visible"": 0.18791875505578287, ""churn"": 0.32669637421932995, ""multi_refill"": 0.2703856888420129, ""noise"": 0.1764730727412222, ""directional"": 0.21192066832583187}",224,6389,84,4944,1.6642,0.039375,395582.67
ep_024324,ep_024324.csv,noniceberg,test,noniceberg_phase,11479,24324,3858123420,567.43424,157.25,0.05,0.6367651667219374,10,18.968694232265648,calm,strong_buy,bursty,0.450658,0.40200526285430993,0.483395,-0.570835,0.491293,0,0,0,0,3,0,none,none,inverted,hard_negative,False,0.0,False,"{""large_visible"": 0.27071856955890333, ""sliced_visible"": 0.21525606527395655, ""churn"": 0.2544723078286015, ""multi_refill"": 0.2231996585141675, ""noise"": 0.3054094720550483, ""directional"": 0.4007269392841429}",244,16077,1497,36861,2.3332,0.051639,583799.84
ep_024325,ep_024325.csv,noniceberg,train,noniceberg_phase,11480,24325,3859673594,115.23452499999999,160.78,0.05,0.2908403795537904,13,3.0132620224133655,normal,neutral,bursty,0.136464,0.03777831106551521,0.421824,0.17327,0.382518,0,0,0,3,1,2,none,none,decay_linear,hard_negative,False,0.0,False,"{""large_visible"": 0.33738727398083174, ""sliced_visible"": 0.08663952016356695, ""churn"": 0.19689026982756858, ""multi_refill"": 0.20105023745024642, ""noise"": 0.363498916016354, ""directional"": 0.40650465880151154}",233,1962,112,10859,0.4951,0.060086,455103.74
ep_024326,ep_024326.csv,noniceberg,test,noniceberg_phase,11481,24326,3860299370,108.830575,195.21,0.01,1.0691984573242486,13,0.8315908341981625,normal,strong_buy,calm,0.543275,0.8588603320171694,0.058276,-0.919705,0.2597,0,0,0,2,4,1,none,none,decay_linear,hard_negative,False,0.0,False,"{""large_visible"": 0.06491696257463517, ""sliced_visible"": 0.23069646269049526, ""churn"": 0.21320728340867423, ""multi_refill"": 0.10441545481466177, ""noise"": 0.2781044791818351, ""directional"": 0.3836644994051932}",338,1656,45,3683,0.3227,0.011183,257342.58
ep_024327,ep_024327.csv,noniceberg,test,noniceberg_phase,11482,24327,3861122356,120.0,234.34,0.01,0.7649507980550623,6,3.010658027808189,normal,neutral,normal,0.456659,0.039357098862460416,0.270292,-0.806296,0.064237,0,0,0,2,3,2,none,none,decay_exp,hard_negative,False,0.0,False,"{""large_visible"": 0.32380134401191574, ""sliced_visible"": 0.2876437916608806, ""churn"": 0.24416423221851546, ""multi_refill"": 0.29578569904474605, ""noise"": 0.4087388996799216, ""directional"": 0.5013814588358282}",114,1788,170,15064,1.0596,0.014737,296977.25
ep_024328,ep_024328.csv,noniceberg,test,noniceberg_phase,11483,24328,3862130869,199.04399999999998,199.28,0.02,0.9942861375505208,7,18.360992573589254,normal,strong_sell,normal,0.102806,-0.7601256393873005,0.320863,-0.277253,0.551032,0,0,0,2,4,2,none,none,humped,hard_negative,False,0.0,False,"{""large_visible"": 0.34704945152436123, ""sliced_visible"": 0.31010255378755847, ""churn"": 0.25125449818151346, ""multi_refill"": 0.31526905667101135, ""noise"": 0.25928874123559686, ""directional"": 0.45332189835817405}",86,3053,176,10587,2.328,0.032791,463338.14
ep_024329,ep_024329.csv,noniceberg,test,noniceberg_phase,11484,24329,3863257959,801.2634400000001,177.92,0.05,1.4127223561184863,8,2.385590593302691,calm,strong_buy,normal,0.318672,0.8010754768804357,0.372438,-0.180457,0.176052,0,0,0,0,2,2,none,none,decay_exp,hard_negative,False,0.0,False,"{""large_visible"": 0.06717399011357665, ""sliced_visible"": 0.2609166908861626, ""churn"": 0.3151282125259457, ""multi_refill"": 0.2019321680594707, ""noise"": 0.2547432956759931, ""directional"": 0.23960081396208532}",339,9127,381,24981,2.3692,0.064307,321162.3
ep_024330,ep_024330.csv,noniceberg,test,noniceberg_phase,11485,24330,3864150377,211.92315,191.86,0.01,0.3451880977644408,7,1.0530068018049967,noisy,mild_sell,normal,0.351915,-0.39397715987928017,0.180631,-0.234332,0.188518,0,0,0,2,2,4,none,none,flat,hard_negative,False,0.0,False,"{""large_visible"": 0.14822575588524087, ""sliced_visible"": 0.20446578080895222, ""churn"": 0.3517997647276139, ""multi_refill"": 0.2758313983841498, ""noise"": 0.18374256700014743, ""directional"": 0.4665585516438914}",303,3297,124,7547,0.7015,0.018317,164774.78
ep_024331,ep_024331.csv,noniceberg,test,noniceberg_phase,11486,24331,3865275378,836.95665,183.14,0.01,1.0395445910077203,7,20.041798755084304,noisy,strong_sell,bursty,0.077849,-0.44756313877402254,0.540529,-0.130238,0.090034,0,0,0,1,2,2,none,none,decay_linear,hard_negative,False,0.0,False,"{""large_visible"": 0.24067550073251687, ""sliced_visible"": 0.18729220647639733, ""churn"": 0.20917551748780788, ""multi_refill"": 0.1344640583887919, ""noise"": 0.3827169032681015, ""directional"": 0.3464332490141453}",352,6442,343,30752,2.3811,0.01196,676663.1
ep_024332,ep_024332.csv,noniceberg,test,noniceberg_phase,11487,24332,3866967579,221.18973499999996,296.06,0.02,0.6318525556808767,13,4.952186022341322,normal,strong_buy,normal,0.240764,0.4570997609929116,0.240393,0.791868,0.133313,0,0,0,1,2,1,none,none,flat,hard_negative,False,0.0,False,"{""large_visible"": 0.1832162431401842, ""sliced_visible"": 0.22226377011635312, ""churn"": 0.2876531922737943, ""multi_refill"": 0.32229776523963416, ""noise"": 0.3996017413976417, ""directional"": 0.25600354115456003}",285,3947,449,33465,0.7787,0.022246,509369.73
ep_024333,ep_024333.csv,noniceberg,test,noniceberg_phase,11488,24333,3867841984,266.67355,86.84,0.02,0.3453106612786403,8,1.269879917772159,normal,strong_buy,normal,0.363166,0.6692959184934978,0.340406,-0.436651,0.296824,0,0,0,1,2,3,none,none,decay_exp,hard_negative,False,0.0,False,"{""large_visible"": 0.1226757003552402, ""sliced_visible"": 0.24543647529938972, ""churn"": 0.262646868103096, ""multi_refill"": 0.3027549308004269, ""noise"": 0.34490439200538014, ""directional"": 0.40335102978984366}",161,2984,217,11556,1.661,0.038137,319193.4
ep_024334,ep_024334.csv,noniceberg,test,noniceberg_phase,11489,24334,3869150247,116.6562,71.43,0.02,1.4257023414813892,11,2.3213361143480387,calm,strong_buy,calm,0.320746,0.4466019613279738,0.105374,-0.213359,0.28394,0,0,0,2,3,1,none,none,decay_linear,hard_negative,False,0.0,False,"{""large_visible"": 0.08537377610469443, ""sliced_visible"": 0.25371886849328673, ""churn"": 0.2782582373332715, ""multi_refill"": 0.30336995046733894, ""noise"": 0.34195854959908745, ""directional"": 0.24469160283594327}",103,1577,232,9676,1.137,0.038058,354188.44
ep_024335,ep_024335.csv,noniceberg,test,noniceberg_phase,11490,24335,3869496053,60.0,143.25,0.05,1.0945855718244946,9,1.4058234153711102,calm,strong_sell,normal,0.47478,-0.5660973820784828,0.294952,0.176751,0.496407,0,0,0,2,1,2,none,none,decay_linear,hard_negative,False,0.0,False,"{""large_visible"": 0.18869795700666686, ""sliced_visible"": 0.26219618295986574, ""churn"": 0.1150135871629318, ""multi_refill"": 0.09841230565943164, ""noise"": 0.18130259653760716, ""directional"": 0.40079765159755476}",234,1119,9,873,0.2569,0.054915,108668.44
